Date,ADH_DR,masi_M_DR
2024-10-17,-9.064830751577734,-2.056671563335166
2024-10-16,2.5236593059936974,0.7588144048966461
2024-10-15,-1.2307692307692242,0.7815078064695724
2024-10-14,3.738317757009324,0.3769042741442963
2024-10-11,4.504504504504503,0.007942355518264499
2024-10-10,1.9540229885057547,0.32802159581868384
2024-10-09,-2.733934611048472,-0.9142702058592245
2024-10-08,4.317589104607356,0.9789131382212046
2024-10-07,0.8333333333333304,0.07176727624114143
2024-10-04,-0.49586776859503745,-0.0851272285016802
2024-10-03,1.0243632336655706,-0.9211605535016987
2024-10-02,3.590024664291569,1.2605725091232811
2024-10-01,3.835978835978837,1.2074187208698905
2024-09-30,0.1273885350318471,0.5302361954909296
2024-09-27,-2.2900763358778553,-0.5426654347517657
2024-09-26,-1.432291666666663,-0.6118725401234815
2024-09-25,-2.5891677675033087,-0.6260016481466013
2024-09-24,1.9799294819636604,0.5372253105338398
2024-09-23,0.26595744680850686,-0.15900991972416234
2024-09-20,0.7692307692307665,-0.4389037303658583
2024-09-19,-1.210844959199786,-0.678847714343922
2024-09-18,-2.744471089794831,-0.6325933202915413
2024-09-13,0.0,-0.8164201238381352
2024-09-12,-1.3698630136986356,0.2993237846453223
2024-09-11,1.416666666666666,0.17140366460604017
2024-09-10,2.7115858668857795,0.2266656917604637
2024-09-09,-6.399999999999995,-0.5030153744042254
2024-09-06,0.2849002849002913,-0.035438688552869024
2024-09-05,-2.556818181818199,-0.42167574400887586
2024-09-04,-0.23323615160348865,0.34590381996246755
2024-09-03,-0.3798947983635115,0.5219607820559968
2024-09-02,-9.064241713112365,-0.2487791921799598
2024-08-30,-0.6129032258064604,0.011626688561205967
2024-08-29,-2.5965595585848655,-0.19045459373034923
2024-08-28,-0.03332222592469236,-0.21670139353232587
2024-08-27,1.2666666666666604,0.3774930827761258
2024-08-26,0.23041474654377225,0.1671118436212149
2024-08-23,0.8866995073891548,-0.18596724826519528
2024-08-22,-0.0976562499999889,-0.09900833709072243
2024-08-19,-1.3033561420658257,-0.13590305821408188
2024-08-16,1.0234400792340725,-0.16019666911831765
2024-08-15,-1.4379084967320321,-0.3826813790080985
2024-08-13,-0.03315649867374759,-0.2718510108848937
2024-08-12,-0.8291873963515717,0.07589334300743822
2024-08-09,-1.6053511705685475,0.037265387560037055
2024-08-08,2.141400407885796,-0.12364021133344227
2024-08-07,-1.730449251247923,0.1757487098215993
2024-08-06,-3.4202505926176796,-1.4692950368192959
2024-08-05,9.396914446002814,2.930875535382671
2024-08-02,0.3525641025641013,-0.1651300005928169
2024-08-01,2.2037687639731685,0.04550016919482314
2024-07-31,-1.2812500000000004,-0.5667772428139206
2024-07-29,-3.577081354859124,-0.9486467885454708
2024-07-26,-2.856204858831257,-0.8168786248036075
2024-07-25,1.250422440013521,-0.1425261609074191
2024-07-24,0.6341789052069391,-0.28047426982122925
2024-07-23,-2.1558872305140864,0.04719574914797686
2024-07-22,-1.72881355932204,0.10044572330472068
2024-07-19,1.0003449465332936,-0.19856111094391782
2024-07-18,0.1366120218579292,-0.07774368268220755
2024-07-17,-0.545702592087316,-0.9499175216905797
2024-07-16,-1.4746227709190651,-0.16646428375025613
2024-07-15,0.0,0.6174659109687841
2024-07-12,-0.20884093282282912,-0.6134547222031106
2024-07-11,1.1510289501220683,-0.5500979978368292
2024-07-10,0.8620689655172376,-0.08547859404928193
2024-07-09,-0.1367521367521385,0.06847134354410755
2024-07-08,1.6775077028414964,0.07441350702472871
2024-07-05,-2.3569023569023573,-0.5394333966948661
2024-07-04,-1.0689655172413715,-0.6543508313264113
2024-07-03,0.3834088532589819,0.2755019070879383
2024-07-02,1.4236111111111116,0.440694269011499
2024-07-01,3.6631290653885706,-0.015108942238728496
2024-06-28,-0.8916776750330202,0.126453139789362
2024-06-27,-1.5328223925358264,0.2844230334602571
2024-06-26,1.522842639593902,0.40318746457603805
2024-06-25,-2.1333333333333315,-2.1211908795876533
2024-06-24,0.8514986376021882,0.11763388282477472
2024-06-21,0.47281323877068626,-0.0211553081179372
2024-06-20,0.0,0.38688915393589873
2024-06-19,-0.03361344537815558,-0.202669505404518
2024-06-14,-0.13449899125755893,0.2017895143908044
2024-06-13,-1.0101010101010166,-0.19637889450057067
2024-06-12,1.7006802721088343,0.17678488538610537
2024-06-11,-0.6688963210702337,-0.2054426762605699
2024-06-10,0.0,0.28854622705101196
2024-06-07,1.5151515151515138,0.35507962391565506
2024-06-06,-3.814262023217241,-1.4393041324685218
2024-06-05,7.931034482758625,1.4206391037348443
2024-06-04,0.6389776357827559,0.5693148582340379
2024-06-03,-4.761904761904767,-0.027714999673278395
2024-05-31,-0.2666666666666595,0.02434186801298921
2024-05-30,-1.4037433155080326,0.25522697023505625
2024-05-29,2.033898305084758,0.1995112237237695
2024-05-28,-2.857142857142869,-0.3563564312017431
2024-05-27,0.8549931600547289,0.3309923994059938
2024-05-24,-0.6103763987792443,0.03612376315376142
2024-05-23,1.6717843739338267,0.12343436110568984
2024-05-22,3.288590604026842,0.2599305258944806
2024-05-21,3.15139701104612,0.130261379251273
2024-05-20,-0.7874015748031482,-0.13544733322722324
2024-05-17,-1.1111111111111183,-0.10978591746094724
2024-05-16,3.6918138041733606,0.07463805019465308
2024-05-15,0.9597523219814219,0.5965100511124088
2024-05-14,-2.023919043238276,0.29530139703410896
2024-05-13,-2.6604068857589924,-0.10575032142337015
2024-05-10,-1.6077170418006381,-0.36061184252840217
2024-05-09,-2.843137254901962,-0.4418977862820195
2024-05-08,0.908173562058523,-0.32193950667243065
2024-05-07,0.0,-0.09711808257952814
2024-05-06,1.6666666666666607,0.3067544348055229
2024-05-03,5.901639344262288,-0.6014860330944116
2024-05-02,0.3095975232198178,-0.026195596287581502
2024-04-30,3.3641975308642103,0.4094791341325621
2024-04-29,-1.4631233203941552,-0.1415443513111403
2024-04-26,0.0,-0.061100848597939184
2024-04-25,-2.8787878787878918,-0.49127844031644496
2024-04-24,1.3416536661466472,-0.2603672548647573
2024-04-23,-1.6009852216748666,0.4198794262100902
2024-04-22,11.076345431789726,1.135669975372644
2024-04-19,1.9718309859154903,0.01709611360738439
2024-04-18,-2.9005524861878573,-0.5263216567018336
2024-04-17,6.685633001422486,-0.16810075286723958
2024-04-16,-8.906666666666673,0.07768106310799272
2024-04-15,-9.074941451990625,-0.2349561158508484
2024-04-09,-9.07920154539601,-0.9095072515476366
2024-04-08,-9.065155807365432,-0.7655097031380675
2024-04-05,-6.542056074766355,-0.09391138637445673
2024-04-04,2.083333333333326,-0.08392827032227546
2024-04-03,-2.9387755102040725,-0.32270799813369777
2024-04-02,-4.7518923465096785,-0.3527878668553308
2024-04-01,-9.050772626931558,0.016221884629330496
2024-03-29,4.3689320388349495,-0.17133988714166382
2024-03-28,-1.6279069767441978,-0.038192214640253574
2024-03-27,1.1820330969267046,-0.3349257971434261
2024-03-26,3.9719626168224442,0.19113498473548596
2024-03-25,-3.3707865168539297,0.12250033363598867
2024-03-22,-1.2558139534883717,-0.011942267227882386
2024-03-21,-1.0833725859632604,-0.12090100142090332
2024-03-20,3.809523809523818,0.5609530106381211
2024-03-19,-4.587155963302747,0.39165051731624434
2024-03-18,-3.8461538461538547,-0.1677412551019608
2024-03-15,-3.599999999999992,-0.726518102096807
2024-03-14,-1.4522821576763545,-0.6325195064759481
2024-03-13,-0.42105263157893313,-0.31210375936815415
2024-03-12,-0.10570824524314126,0.0434358876956642
2024-03-11,-0.05291005291003792,0.430746726215947
2024-03-08,-0.42350449973531656,-0.24768622176631894
2024-03-07,2.0733652312599604,0.46980736267123735
2024-03-06,1.5625,0.513760843786093
2024-03-05,-3.589743589743588,-0.0056912394904351515
2024-03-04,-2.1276595744680993,0.06860641300752146
2024-03-01,-2.1739130434782483,0.15787103151116977
2024-02-29,-4.444444444444451,0.7894922631600076
2024-02-28,1.918604651162803,-0.268310436088226
2024-02-27,0.3993154592127901,0.139554768375727
2024-02-26,-2.556818181818199,-0.25851790185010826
2024-02-23,-3.790087463556846,-0.736824485197396
2024-02-22,-0.1818181818181941,-0.1950446492853919
2024-02-21,-1.153612629022449,-0.5825741584268407
2024-02-20,2.2727272727272485,0.2652505484664225
2024-02-19,0.6006006006006093,-0.37793795873254377
2024-02-16,-4.7761194029850795,-1.115972925769626
2024-02-15,-0.18808777429466517,0.20640118670860463
2024-02-14,0.5025125628140614,-0.43617996363467526
2024-02-13,0.8124999999999938,-0.07922332788378172
2024-02-12,1.0539367637941721,-0.22390847573575678
2024-02-09,0.9202453987730008,-0.26793451086548625
2024-02-08,-0.9118541033434568,-0.6024129784118148
2024-02-07,-1.8404907975460127,-0.1640659674274514
2024-02-06,-0.3750000000000031,-0.691741877400387
2024-02-05,0.0,0.4085168899994107
2024-02-02,0.18820577164366803,-0.07588006467414976
2024-02-01,0.688791484032536,-0.14931207505334276
2024-01-31,-0.4975124378109319,-0.15892142013658184
2024-01-30,0.06250000000000977,0.10180411025055847
2024-01-29,1.8113678950655743,1.3857606352152274
2024-01-26,0.6134969325153339,0.4273686977367852
2024-01-25,1.4634146341463428,0.1745401568496341
2024-01-24,-0.18028846153846922,0.3179374985244232
2024-01-23,1.2040939193256994,-0.2087500882539728
2024-01-22,0.4759071980963814,-0.28033070533123317
2024-01-19,-0.5328596802841923,-0.30240369947883705
2024-01-18,-2.9761904761904767,-0.40904048259343684
2024-01-17,-3.5582822085889587,-0.36975166217544375
2024-01-16,0.190839694656475,-0.7601784136107015
2024-01-15,1.5873015873015817,0.39099075080824
2024-01-12,1.2499999999999956,-0.17165706661590452
2024-01-10,1.2962962962963065,-0.34310320098780434
2024-01-09,0.48750761730651515,-0.4451898670058463
2024-01-08,-4.48756822316555,-0.10563704468252721
2024-01-05,-4.1269841269841345,-0.7188166487993253
2024-01-04,0.33112582781458233,-0.40350064291374554
2024-01-03,-2.112211221122118,-0.7258913795697208
2024-01-02,-3.3715441672285906,-0.4020853751945941
2023-12-29,-0.20935101186322358,-0.38262184028947654
2023-12-28,0.2797202797202747,0.47606754099285276
2023-12-27,-0.2789400278939924,-0.15408180463253318
2023-12-26,0.6993006993006867,0.5120265843408411
2023-12-25,1.388888888888884,0.28739156957287015
2023-12-22,0.6849315068493178,0.00591031103012174
2023-12-21,1.56462585034014,0.5186812248723971
2023-12-20,0.6697923643670389,-0.2821327109809757
2023-12-19,-0.8649367930804952,-0.3264965859938074
2023-12-18,0.3355704697986406,-0.3717673697520185
2023-12-15,1.0033444816053505,0.06473511381011043
2023-12-14,-1.3245033112582738,-0.15798335117548357
2023-12-13,-0.8053691275167862,-0.9882773614901086
2023-12-12,0.4059539918809252,-0.35780710595575416
2023-12-11,0.20215633423179558,-0.5609766096598467
2023-12-08,0.06724949562879612,-0.4905210797858106
2023-12-07,0.8064516129032251,-0.5869610434412031
2023-12-06,-0.6666666666666599,0.01624481186637272
2023-12-05,-0.8053691275167862,-0.2674431162522972
2023-12-04,0.5412719891745521,0.17163964031563506
2023-12-01,11.036339165545094,0.28404375482520283
2023-11-30,-2.9696969696969555,0.023511317686275568
2023-11-29,0.562148657089323,-0.07773034190318162
2023-11-28,0.0,0.5827516715257719
2023-11-27,-0.5590062111801242,0.9615165415800098
2023-11-24,0.562148657089323,0.15471241470954578
2023-11-23,0.807453416149051,0.19655699610141575
2023-11-22,1.6635859519408491,-0.19558806004478235
2023-11-21,-0.60606060606061,0.026970067400111652
2023-11-20,-1.1585365853658436,-0.2663723854227307
2023-11-17,0.0,0.18706748490906477
2023-11-16,-1.2954966070326979,-0.6216421009013429
2023-11-15,0.9374999999999911,0.6577277121600611
2023-11-14,-1.7956656346749145,-0.016953767160476918
2023-11-13,-2.9634300126103352,-0.19303842141180638
2023-11-10,-0.5847953216374213,-0.014060224628831275
2023-11-09,-0.7843137254902044,0.11902649385782116
2023-11-08,-1.5151515151515138,0.23124886089453955
2023-11-07,0.33444816053511683,-0.09567262778592545
2023-11-03,-0.2666666666666595,0.2496382749744619
2023-11-02,1.6042780748662944,0.18747038242792335
2023-11-01,1.4473684210526416,-0.06733312606922448
2023-10-31,-1.1673151750972721,-0.8047154963881753
2023-10-30,-2.887139107611547,0.5272161611418191
2023-10-27,0.33783783783782884,0.3959869099924296
2023-10-26,3.703703703703698,0.8839873571278911
2023-10-25,0.32467532467532756,0.578505521910988
2023-10-24,0.0,0.2592559534289274
2023-10-23,3.430420711974125,-0.05970500337730833
2023-10-20,2.6282853566958586,0.21632497617729562
2023-10-19,-7.560975609756094,-0.10389237597949741
2023-10-18,-9.03693931398417,-0.9262078620729142
2023-10-17,3.6983321247280765,0.46553822398403
2023-10-16,1.3986013986013957,0.3618472581376819
2023-10-13,1.5172413793103523,0.26248027516300176
2023-10-12,1.9021739130434812,0.07604389191497862
2023-10-11,-2.6666666666666727,-0.4332755632582286
2023-10-10,-3.424657534246578,0.03337325035828176
2023-10-09,2.8368794326241176,0.5308501452233383
2023-10-06,2.6896551724137963,-0.3421080885869676
2023-10-05,-5.641370047011418,-4.8324804322453785
2023-10-04,4.62633451957295,0.47374789990919375
2023-10-03,4.489795918367356,0.6285716724496293
2023-10-02,6.315104166666652,0.6466147938475331
2023-09-27,1.9595835884874457,-0.09675255281779149
2023-09-26,3.7237237237237375,-0.3157626558144888
2023-09-25,-5.616676317313251,-0.3239562608271074
2023-09-22,-2.4539877300613466,-0.07310158743364381
2023-09-21,5.8490566037735725,0.02311054316572747
2023-09-20,-5.644682115270339,0.2296929046638585
2023-09-19,-5.604534005037786,0.06983476957915791
2023-09-18,-5.603735823882583,-0.323607328211184
2023-09-15,-1.3427561837455748,0.05284931741964538
2023-09-14,-5.659025787965621,-0.3460566106154084
2023-09-13,-3.492786636294598,0.017895520836330725
2023-09-12,-2.8324154209284136,-0.09414767808820779
2023-09-11,2.8340080971659853,-0.11478931555377603
2023-09-08,0.0,0.3416046453450283
2023-09-07,1.9685039370078705,-0.062115077967184185
2023-09-06,1.3899613899613916,0.9123820357119783
2023-09-05,-2.056359482102066,0.16131971677928458
2023-09-04,-5.598755832037316,0.13107175588980002
2023-09-01,-5.601317957166385,0.5667574106665185
2023-08-31,-5.584642233856895,-0.42520300243679143
2023-08-30,-5.637707948243986,-0.02973925228462182
2023-08-29,1.3712047012732542,-0.30470793080962233
2023-08-28,-2.1256038647342934,0.29468140523245534
2023-08-25,0.0,-0.18380282755480204
2023-08-24,0.7897334649555887,-0.1106363272780797
2023-08-23,-0.19588638589619345,0.2359315587751043
2023-08-22,-0.5888125613346284,0.6760234114837393
2023-08-18,1.6781836130306038,0.13890756674539428
2023-08-17,0.9708737864077666,0.19159836578355183
2023-08-16,-1.9230769230769384,0.0862500301791913
2023-08-15,2.450980392156854,-0.04225603999351568
2023-08-11,-3.4449760765550175,0.3227129859938449
2023-08-10,-0.29732408325073845,-0.17925205194243565
2023-08-09,0.8946322067594492,0.3325566476428454
2023-08-08,0.6896551724137945,0.07843260676194674
2023-08-07,0.09784735812132794,0.18636938047076335
2023-08-04,-0.09775171065493637,0.2969589585372745
2023-08-03,0.7827788649706457,0.5095536155493408
2023-08-02,-0.4854368932038944,-0.5955487890316746
2023-08-01,-1.4634146341463428,-0.39443780865686673
2023-07-31,-0.990099009900991,-0.2042481631734261
2023-07-28,0.0,-0.5396951236704584
2023-07-27,-0.5000000000000115,-1.3398001264009585
2023-07-26,-0.603015075376867,-0.49725806628811986
2023-07-25,2.123356926188058,-0.15474709212207616
2023-07-24,1.08910891089109,0.3204367535086794
2023-07-21,0.7835455435847072,-0.4914571586043137
2023-07-20,0.4859086491739717,-0.43261750204933724
2023-07-18,-2.7079303675048294,-1.2632683398988598
2023-07-17,-0.5964214711729698,0.08494291489413719
2023-07-14,0.7000000000000117,-0.5079258956469879
2023-07-13,-0.19860973187685316,0.45454901547747895
2023-07-12,0.4975124378109319,-0.06533495428719949
2023-07-11,1.08910891089109,0.11792258555674007
2023-07-10,3.9177277179235803,0.25306172644909974
2023-07-07,1.602262016965117,0.3966029159082618
2023-07-06,0.7421150278293043,0.4838354391604849
2023-07-05,-3.7753222836095834,-0.6511416815451421
2023-07-04,-5.645933014354066,-0.49388419665381544
2023-07-03,-0.6085192697768638,0.30447109083806545
2023-06-28,1.0204081632652962,-0.3185730965063138
2023-06-27,-0.5050505050505083,-0.336224873016866
2023-06-26,1.4213197969543234,0.28833298852752876
2023-06-23,1.1011011011010874,-0.5446714679346765
2023-06-22,1.980198019801982,0.15225210229041775
2023-06-21,0.0,1.8536598949169036
2023-06-20,-5.631067961165048,-2.566365481747779
2023-06-19,6.275720164609044,0.4242188822121795
2023-06-16,6.292352371732823,-0.589459235981904
2023-06-15,-5.646630236794181,-1.6659113106656243
2023-06-14,-5.598455598455598,-1.2412812430497966
2023-06-13,-5.623721881390587,-0.13973402600409024
2023-06-12,-5.633802816901401,0.17344019302127922
2023-06-09,-5.625717566016075,-0.5138141227910009
2023-06-08,6.326034063260333,0.1966630890463783
2023-06-07,2.4027459954233388,-0.07074682342227412
2023-06-06,-2.7932960893854775,0.31295864825100494
2023-06-05,-4.597701149425271,0.8945964996095679
2023-06-02,-1.5662650602409678,-1.2065523667402767
2023-06-01,-5.630354957160344,0.2981053426577507
2023-05-31,-5.577172503242533,-0.1753087134856557
2023-05-30,0.9615384615384581,-0.21650614567381155
2023-05-29,-0.40816326530611624,-0.5648824304936517
2023-05-26,-4.098360655737709,-1.193659159732663
2023-05-25,2.564102564102577,0.9219432480997325
2023-05-24,0.0,-1.2542244280069448
2023-05-23,1.2499999999999956,-0.14003535683959623
2023-05-22,3.703703703703698,0.03912363067291036
2023-05-19,-0.7936507936507908,-0.17278264593397763
2023-05-18,0.8000000000000007,0.2908889234225054
2023-05-17,5.158730158730163,0.2502405445353073
2023-05-16,-0.6289308176100628,-0.5624456250115761
2023-05-15,-1.3924050632911467,-0.09493821104764599
2023-05-12,0.12836970474967568,-1.4408918511258473
2023-05-11,-2.8205128205128216,-0.9119980489593948
2023-05-10,-1.715039577836408,-0.6994521339872439
2023-05-09,-2.147651006711415,0.11115199386695362
2023-05-08,-1.6460905349794275,-0.2886551243001967
2023-05-05,-2.5104602510460206,0.17082649225361735
2023-05-04,-5.579399141630914,0.0217132107593887
2023-05-03,-0.7575757575757569,0.19710546967679488
2023-05-02,-1.5267175572518998,0.9014311885796156
2023-04-28,1.0852713178294504,-0.5268298429866425
2023-04-27,-5.521472392638027,-0.14250551826830993
2023-04-26,-5.519480519480513,0.42477893035288705
2023-04-25,-1.2027491408934776,-0.04352687713229386
2023-04-21,0.0,-0.1191078535907164
2023-04-20,-1.7391304347825987,-0.14720206369088773
2023-04-19,1.7699115044247815,0.10480798260397162
2023-04-18,-1.3913043478260834,-0.003722180281406917
2023-04-17,0.5291005291005346,-0.06537918975618728
2023-04-14,0.5263157894736858,-0.0779333154417805
2023-04-13,0.5235602094240788,0.30021993188897866
2023-04-12,0.868055555555558,-0.0089577214606118
2023-04-11,0.6884681583476882,-0.042219426654455106
2023-04-10,-0.8547008547008517,-0.2570466144882433
2023-04-07,-0.8620689655172376,-0.10447922411989108
2023-04-06,0.8695652173912993,0.3147223859574
2023-04-05,0.5172413793103514,-0.10807593359768441
2023-04-04,-0.6861063464837058,-0.009644730157643
2023-04-03,0.17271157167528806,-0.7605746521593515
2023-03-31,1.379310344827589,0.7983532520673409
2023-03-30,-3.741496598639449,0.5185047282170174
2023-03-29,-0.5300353356890497,-0.10295707146018573
2023-03-28,-2.3090586145648295,-0.24244567790663307
2023-03-27,1.8181818181818077,-0.8368025374750232
2023-03-24,1.2499999999999956,0.67364952924307
2023-03-23,-0.17636684303350414,-0.19399290283838022
2023-03-22,-1.0600706713780994,-1.318119164476983
2023-03-21,1.7857142857143016,1.2608939668433683
2023-03-20,0.0,-0.2974181956374222
2023-03-17,3.6842105263157787,0.9448418222840926
2023-03-16,1.1844331641285955,-0.155698498465362
2023-03-15,-1.5050167224080369,0.5919482088184491
2023-03-14,1.697792869269965,0.06619518773296473
2023-03-13,1.001669449081799,-0.08479492593220783
